module,area,area_name,image,canvas_w,canvas_h,zoom,panel_x0,panel_y0,panel_w,panel_h,fiducials,marker_number,note_index,tag,strref,name,vanilla_px,vanilla_world_x,vanilla_world_y,anchor_img_x,anchor_img_y,badge_img_x,badge_img_y,nearest_note_px,crowded,off_map,live_px,live_img_x,live_img_y,north_axis
tar_m11aa,m11aa,Taris - Hidden Bek Base,tar_m11aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",4,28,tar11_mnbarracks,40879,Barracks,"156,53",47.7875595,100.375046,654.0,298.0,684.0,268.0,55.6,False,False,,,,0
tar_m11aa,m11aa,Taris - Hidden Bek Base,tar_m11aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",5,29,tar11_mnelevator,40105,Elevator,"211,45",70.4219208,103.84761,874.0,266.0,904.0,236.0,55.6,False,False,"211,57",874.0,314.0,0
tar_m11ab,m11ab,Taris - Hidden Bek Base,tar_m11ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,1,SW_MAPNOTE001,40895,To Main Base,"215,86",23.1023998,28.9896584,890.0,430.0,920.0,400.0,999.0,False,False,"215,76",890.0,390.0,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,41,SW_MAPNOTE001,41005,Spaceport,"106,50",94.165062,146.870941,454.0,286.0,484.0,256.0,57.3,False,False,"99,48",426.0,278.0,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,42,SW_MAPNOTE001,41006,Hunting Lodge,"156,78",124.882301,128.988541,654.0,398.0,684.0,368.0,35.4,False,False,,,,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,43,SW_MAPNOTE001,41007,Czerka Office,"166,112",131.155991,106.948196,694.0,534.0,724.0,504.0,35.4,False,False,"163,116",682.0,550.0,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",4,44,SW_MAPNOTE001,41008,Swoop Registration,"184,176",142.231476,66.739563,766.0,790.0,796.0,760.0,66.5,False,False,"183,179",762.0,802.0,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",5,45,SW_MAPNOTE001,34552,Cantina,"294,176",209.669022,66.31884,1206.0,790.0,1236.0,760.0,110.0,False,False,"302,167",1238.0,754.0,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",6,46,SW_MAPNOTE001,33406,Droid Shop,"323,58",226.988785,141.562531,1322.0,318.0,1352.0,288.0,72.1,False,False,"326,54",1334.0,302.0,0
tat_m17aa,m17aa,Tatooine - Anchorhead,tat_m17aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",7,47,SW_MAPNOTE001,41009,To the Dune Sea,"386,93",265.40155,119.211624,1574.0,458.0,1604.0,428.0,72.1,False,False,,,,0
tat_m17ab,m17ab,Tatooine - Docking Bay,tat_m17ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,15,SW_MAPNOTE001,33404,Ebon Hawk,"201,129",-3.07367015,-11.082098,834.0,602.0,864.0,572.0,115.8,False,False,"195,127",810.0,594.0,0
tat_m17ab,m17ab,Tatooine - Docking Bay,tat_m17ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,16,SW_MAPNOTE001,33461,Exit,"240,238",7.46804047,-42.7853317,990.0,1038.0,1020.0,1008.0,115.8,False,False,"245,249",1010.0,1082.0,0
tat_m17ac,m17ac,Tatooine - Droid Shop,tat_m17ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,1,SW_MAPNOTE001,33461,Exit,"279,85",6.87674046,4.33342123,1146.0,426.0,1176.0,396.0,999.0,False,False,"284,92",1166.0,454.0,0
tat_m17ad,m17ad,Tatooine - Hunting Lodge,tat_m17ad.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,2,SW_MAPNOTE001,33461,Exit,"275,84",6.53828621,4.5365591,1130.0,422.0,1160.0,392.0,999.0,False,False,"292,93",1198.0,458.0,0
tat_m17ae,m17ae,Tatooine - Swoop Registration,tat_m17ae.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,2,SW_MAPNOTE001,33461,Exit,"305,74",6.39369583,4.75713778,1250.0,382.0,1280.0,352.0,999.0,False,False,"316,92",1294.0,454.0,0
tat_m17af,m17af,Tatooine - Cantina,tat_m17af.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,3,SW_MAPNOTE001,33461,Exit,"272,77",5.9835887,4.71984196,1118.0,394.0,1148.0,364.0,999.0,False,False,"289,88",1186.0,438.0,0
tat_m17ag,m17ae,Tatooine - Czerka Office,tat_m17ag.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,3,SW_MAPNOTE001,33461,Exit,"305,74",6.44573498,4.76297569,1250.0,382.0,1280.0,352.0,999.0,False,False,"316,92",1294.0,454.0,0
tat_m18aa,m18aa,Tatooine - Dune Sea,tat_m18aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,61,SW_MAPNOTE001,41147,To Anchorhead,"111,29",37.0912857,368.323547,474.0,202.0,504.0,172.0,153.3,False,False,"116,37",494.0,234.0,0
tat_m18aa,m18aa,Tatooine - Dune Sea,tat_m18aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,62,SW_MAPNOTE001,41148,Sandcrawler,"210,146",195.438049,173.310593,870.0,670.0,900.0,640.0,57.6,False,False,,,,0
tat_m18aa,m18aa,Tatooine - Dune Sea,tat_m18aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,63,SW_MAPNOTE001,41149,Accident Site,"264,166",281.361542,140.511139,1086.0,750.0,1116.0,720.0,37.2,False,False,,,,0
tat_m18aa,m18aa,Tatooine - Dune Sea,tat_m18aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",4,64,SW_MAPNOTE001,41150,To the Sand People Territory,"260,213",275.592407,63.4273758,1070.0,938.0,1100.0,908.0,47.2,False,False,,,,0
tat_m18aa,m18aa,Tatooine - Dune Sea,tat_m18aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",5,65,SW_MAPNOTE001,41151,To the Eastern Dune Sea,"301,162",341.576904,146.577774,1234.0,734.0,1264.0,704.0,37.2,False,False,"296,161",1214.0,730.0,0
tat_m18ab,m18ab,Tatooine - Sand People Territory,tat_m18ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,49,SW_MAPNOTE001,41009,To the Dune Sea,"163,43",116.061768,300.073334,682.0,258.0,712.0,228.0,131.7,False,False,"165,40",690.0,246.0,0
tat_m18ab,m18ab,Tatooine - Sand People Territory,tat_m18ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,50,SW_MAPNOTE001,41151,To the Eastern Dune Sea,"294,29",311.330688,321.569153,1206.0,202.0,1236.0,172.0,131.7,False,False,"301,28",1234.0,198.0,0
tat_m18ab,m18ab,Tatooine - Sand People Territory,tat_m18ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,51,SW_MAPNOTE001,41155,Sand People Enclave,"190,224",156.112259,22.8297958,790.0,982.0,820.0,952.0,183.0,False,False,"192,218",798.0,958.0,0
tat_m18ac,m18ac,Tatooine - Eastern Dune Sea,tat_m18ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,0,tat18_wp_starmap,40066,Star Map,"431,-31",378.091309,341.106689,1754.0,92.0,1724.0,122.0,82.7,False,True,,,,0
tat_m18ac,m18ac,Tatooine - Eastern Dune Sea,tat_m18ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,81,SW_MAPNOTE001,41150,To the Sand People Territory,"141,192",118.370651,125.18866,594.0,854.0,624.0,824.0,120.6,False,False,,,,0
tat_m18ac,m18ac,Tatooine - Eastern Dune Sea,tat_m18ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,82,SW_MAPNOTE001,41009,To the Dune Sea,"108,76",88.7314606,236.914398,462.0,390.0,492.0,360.0,120.6,False,False,,,,0
tat_m18ac,m18ac,Tatooine - Eastern Dune Sea,tat_m18ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",4,83,SW_MAPNOTE001,41239,Krayt Dragon Cave,"361,13",315.470825,297.761292,1474.0,138.0,1504.0,108.0,82.7,False,False,,,,0
tat_m20aa,m20aa,Tatooine - Sand People Enclave,tat_m20aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,15,SW_MAPNOTE001,33461,Exit,"68,126",-28.2585697,66.4471741,302.0,590.0,332.0,560.0,193.4,False,False,,,,0
tat_m20aa,m20aa,Tatooine - Sand People Enclave,tat_m20aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,16,SW_MAPNOTE001,41258,Chieftain's Room,"261,138",13.0405283,63.85952,1074.0,638.0,1104.0,608.0,98.9,False,False,,,,0
tat_m20aa,m20aa,Tatooine - Sand People Enclave,tat_m20aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,17,SW_MAPNOTE001,41259,Captives,"359,125",34.2325783,66.6014633,1466.0,586.0,1496.0,556.0,98.9,False,False,,,,0
unk_m41aa,m41aa,Unknown World - Central Beach,unk_m41aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,21,ebonhawk,33404,Ebon Hawk,"244,147",86.2189789,140.527634,1006.0,674.0,1036.0,644.0,91.4,False,False,"252,143",1038.0,658.0,0
unk_m41aa,m41aa,Unknown World - Central Beach,unk_m41aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,22,northbeach,41306,To North Beach,"316,37",146.701294,239.603958,1294.0,234.0,1324.0,204.0,127.3,False,False,,,,0
unk_m41aa,m41aa,Unknown World - Central Beach,unk_m41aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,23,temple,41326,To Temple,"334,163",161.52832,126.160637,1366.0,738.0,1396.0,708.0,91.4,False,False,"343,155",1402.0,706.0,0
unk_m41ab,m41ab,Unknown World - South Beach,unk_m41ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,2,centralbeach,41337,To Central Beach,"321,131",186.38208,136.539368,1314.0,610.0,1344.0,580.0,201.6,False,False,"320,128",1310.0,598.0,0
unk_m41ab,m41ab,Unknown World - South Beach,unk_m41ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,3,redrakatan,46873,Red Settlement,"126,182",51.4008179,99.370636,534.0,814.0,564.0,784.0,201.6,False,False,,,,0
unk_m41ac,m41ac,Unknown World - North Beach,unk_m41ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,18,centralbeach,41337,To Central Beach,"192,195",160.280045,96.2635803,798.0,866.0,828.0,836.0,126.5,False,False,,,,0
unk_m41ac,m41ac,Unknown World - North Beach,unk_m41ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,19,blackrakata,41362,To Rakatan Settlement,"235,76",195.28006,198.238525,970.0,390.0,1000.0,360.0,126.5,False,False,"239,74",986.0,382.0,0
unk_m41ad,m41ad,Unknown World - Temple Exterior,unk_m41ad.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,8,centralbeach,41337,To Central Beach,"141,98",162.591034,129.705475,594.0,478.0,624.0,448.0,95.3,False,False,"136,105",574.0,506.0,0
unk_m41ad,m41ad,Unknown World - Temple Exterior,unk_m41ad.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,9,southbeach,41714,To South Beach,"182,184",191.940567,61.6318207,758.0,822.0,788.0,792.0,95.3,False,False,,,,0
unk_m41ad,m41ad,Unknown World - Temple Exterior,unk_m41ad.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,10,temple,41715,Temple Entrance,"270,96",256.035645,131.157242,1110.0,470.0,1140.0,440.0,124.5,False,False,"281,95",1154.0,466.0,0
unk_m42aa,m42aa,Unknown World - Elder Settlement,unk_m42aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,20,southbeach,41714,To South Beach,"223,16",52.6906281,28.0567398,922.0,150.0,952.0,120.0,203.0,False,False,"222,12",918.0,134.0,1
unk_m42aa,m42aa,Unknown World - Elder Settlement,unk_m42aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,21,dataarchives,41733,Data Archives,"223,219",52.5478439,167.953781,922.0,962.0,952.0,932.0,203.0,False,False,"223,230",922.0,1006.0,1
unk_m43aa,m43aa,Unknown World - Rakatan Settlement,unk_m43aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,22,theone,41756,Arena of the One,"76,62",33.5672607,136.646454,334.0,334.0,364.0,304.0,326.9,False,False,,,,0
unk_m43aa,m43aa,Unknown World - Rakatan Settlement,unk_m43aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,23,northbeach,41306,To North Beach,"357,229",202.341721,25.4552078,1458.0,1002.0,1488.0,972.0,326.9,False,False,"356,235",1454.0,1026.0,0
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,47,templeexit,41779,Temple Exit,"161,132",95.4297256,38.4017944,674.0,614.0,704.0,584.0,17.0,False,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,48,summit,41777,To Summit,"245,143",101.125916,77.7575455,1010.0,658.0,1040.0,628.0,32.3,False,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",3,49,catacomb,41770,To Catacombs,"220,121",89.7015991,65.9440384,910.0,570.0,940.0,540.0,33.3,False,False,"216,120",894.0,566.0,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",4,50,prodroid,41772,Prototype Droid Command Terminal,"257,173",116.096855,82.9512558,1058.0,778.0,1116.0,720.0,8.5,True,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",5,51,seccomp1,41774,Security Computer,"193,212",135.891983,53.4361725,802.0,934.0,860.0,876.0,10.6,True,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",6,52,seccomp2,41774,Security Computer,"259,72",65.2909393,84.1167984,1066.0,374.0,1096.0,344.0,40.2,False,False,"260,62",1070.0,334.0,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",7,54,sc,47830,South Security Computer,"186,204",131.936554,49.9671478,774.0,902.0,832.0,844.0,10.6,True,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",8,55,pt,47828,Prototype Droid Command Room,"263,179",118.990395,85.9845123,1082.0,802.0,1140.0,860.0,8.5,True,False,"260,201",1070.0,890.0,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",9,56,ar,40113,Armory,"187,92",74.9971085,50.475174,778.0,454.0,808.0,424.0,40.0,False,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",10,57,nco,47824,North Corridor,"236,39",48.2803345,73.3781357,974.0,242.0,1004.0,212.0,40.2,False,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",11,58,sco,47831,South Corridor,"237,226",142.663895,73.7506104,978.0,990.0,1008.0,960.0,46.2,False,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",12,59,eg,47819,East Guard Post,"279,134",96.2237701,93.3220444,1146.0,622.0,1176.0,592.0,35.2,False,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",13,60,wg,47835,West Guard Post,"188,132",95.2526474,50.943737,782.0,614.0,840.0,556.0,10.0,True,False,,,,3
unk_m44aa,m44aa,Unknown World - Temple Main Floor,unk_m44aa.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",14,73,MassiveDoor,41759,Massive Door,"178,133",95.7736053,46.080452,742.0,618.0,800.0,560.0,10.0,True,False,"175,132",730.0,614.0,3
unk_m44ab,m44ab,Unknown World - Temple Catacombs,unk_m44ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,5,main,41800,To Main Level,"355,163",58.2729492,53.1442375,1450.0,738.0,1480.0,708.0,265.5,False,False,"360,161",1470.0,730.0,2
unk_m44ab,m44ab,Unknown World - Temple Catacombs,unk_m44ab.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,6,comp,41796,Ancient Computer,"100,89",73.2504807,107.685417,430.0,442.0,460.0,412.0,265.5,False,False,,,,2
unk_m44ac,m44ac,Unknown World - Temple Summit,unk_m44ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",1,10,main,41800,To Main Level,"377,87",58.1608238,54.1088104,1538.0,434.0,1568.0,404.0,206.4,False,False,,,,1
unk_m44ac,m44ac,Unknown World - Temple Summit,unk_m44ac.png,2404,1230,4,28,84,1760,1024,"18,18 2385,18 18,1211 2385,1211",2,11,comp,41796,Ancient Computer,"172,111",125.416153,62.076088,718.0,530.0,748.0,500.0,206.4,False,False,,,,1
